name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sasampleof;
drillertnk;"Driller Tanks";1984;"Hudson Soft";YES;msx;NO;-;-;
drome;"Drome (Euro)";1987;"Eaglesoft";YES;msx;NO;-;-;
dngnhntr;"Dungeon Hunter (Jpn)";1989;"ASCII";YES;msx;NO;-;-;
dunkshot;"Dunk Shot (Jpn)";1986;"HAL Kenkyuujo";YES;msx;NO;-;-;
dunkshota;"Dunk Shot (Jpn, Alt)";1986;"HAL Kenkyuujo";NO;dunkshot;YES;dunkshot;-;
dynabowl;"Dynamite Bowl (Jpn)";1988;"Toshiba EMI";YES;msx;NO;-;-;
dynadan;"Dynamite Dan (Euro)";1986;"Mirrorsoft";YES;msx;NO;-;-;
exainnov;"E.I. - Exa Innova (Jpn)";1983;"Sony";YES;msx;NO;-;-;
exainnov1;"E.I. - Exa Innova (Jpn, Alt)";1983;"Sony";NO;exainnov;YES;exainnov;-;
eaglefgt;"Eagle Fighter (Jpn)";1985;"Casio";YES;msx;NO;-;-;
eaglefgta;"Eagle Fighter (Jpn, Alt)";1985;"Casio";NO;eaglefgt;YES;eaglefgt;-;
eagle5;"Eagles 5 (Kor)";1990;"Zemina";YES;msx;NO;-;-;
eatblue;"Eat Blue!";2004;"Paxanga Soft";YES;msx;NO;-;-;
eggerlnd;"Eggerland Mystery (Jpn)";1985;"HAL Kenkyuujo";YES;msx;NO;-;-;
sideral;"El Motorista Sideral (Spa)";1986;"Anaya Multimedia";YES;msx;NO;-;-;
mundoper;"El Mundo Perdido (Spa)";1988;"Topo Soft";YES;msx;NO;-;-;
elevator;"Elevator Action (Jpn)";1985;"Nidecom";YES;msx;NO;-;-;
exchangr;"Exchanger (Jpn)";1984;"ASCII";YES;msx;NO;-;-;
exchangra;"Exchanger (Jpn, Alt)";1984;"ASCII";NO;exchangr;YES;exchangr;-;
exerion;"Exerion (Jpn)";1984;"Jaleco";YES;msx;NO;-;-;
exerionb;"Exerion (Jpn, Alt 2)";1984;"Jaleco";NO;exerion;YES;exerion;-;
exeriona;"Exerion (Jpn, Alt)";1984;"Jaleco";NO;exerion;YES;exerion;-;
exerionk;"Exerion (Kor)";198?;"Zemina";NO;exerion;YES;exerion;-;
exerion2;"Exerion II - Zorni (Jpn)";1985;"Toshiba EMI";YES;msx;NO;-;-;
exerion2a;"Exerion II - Zorni (Jpn, Alt)";1985;"Toshiba EMI";NO;exerion2;YES;exerion2;-;
exoidez;"Exoide-Z (Jpn)";1986;"Casio";YES;msx;NO;-;-;
exoidezb;"Exoide-Z (Jpn, Alt 2)";1986;"Casio";NO;exoidez;YES;exoidez;-;
exoideza;"Exoide-Z (Jpn, Alt)";1986;"Casio";NO;exoidez;YES;exoidez;-;
exoidez5;"Exoide-Z Area 5 (Jpn)";1986;"Casio";YES;msx;NO;-;-;
exoidez5k;"Exoide-Z Area 5 (Kor)";198?;"Zemina";NO;exoidez5;YES;exoidez5;-;
extermin;"Exterminator (Euro)";1987;"Eaglesoft";YES;msx;NO;-;-;
f1spirit;"F-1 Spirit - The Way to Formula-1 (Jpn)";1987;"Konami";YES;msx;NO;-;-;
f1spirita;"F-1 Spirit - The Way to Formula-1 (Jpn, Alt)";1987;"Konami";NO;f1spirit;YES;f1spirit;-;
f1spiritk;"F-1 Spirit - The Way to Formula-1 (Kor)";19??;"Zemina";NO;f1spirit;YES;f1spirit;-;
fatetris;"FA Tetris (Kor)";1989;"FA Soft";YES;msx;NO;-;-;
fatetrisb;"FA Tetris (Kor, Alt 2)";1989;"FA Soft";NO;fatetris;YES;fatetris;-;
fatetrisa;"FA Tetris (Kor, Alt)";1989;"FA Soft";NO;fatetris;YES;fatetris;-;
factory;"Factory Infection";2005;"Karoshi Corporation";YES;msx;NO;-;-;
fairy;"Fairy (Jpn)";1985;"ASCII";YES;msx;NO;-;-;
fantzone;"Fantasy Zone (Jpn)";1986;"Pony Canyon";YES;msx;NO;-;-;
fantzonek;"Fantasy Zone (Kor)";19??;"Zemina";NO;fantzone;YES;fantzone;-;
fathom;"Fathom (Jpn)";1985;"Toshiba EMI";YES;msx;NO;-;-;
feud;"Feud";1987;"Bulldog";YES;msx;NO;-;-;
fjustice;"Final Justice (Jpn)";1985;"Pony Canyon";YES;msx;NO;-;-;
fjusticeb;"Final Justice (Jpn, Alt 2)";1985;"Pony Canyon";NO;fjustice;YES;fjustice;-;
fjusticea;"Final Justice (Jpn, Alt)";1985;"Pony Canyon";NO;fjustice;YES;fjustice;-;
fzone;"Final Zone (Jpn)";1986;"Nihon Telenet";YES;msx;NO;-;-;
fzonek;"Final Zone (Kor)";19??;"Zemina";NO;fzone;YES;fzone;-;
findkeep;"Finders Keepers (Euro)";1986;"Mastertronic";YES;msx;NO;-;-;
fireresc;"Fire Rescue (Jpn)";1984;"Hudson Soft";YES;msx;NO;-;-;
fireresca;"Fire Rescue (Jpn, Alt)";1984;"Hudson Soft";NO;fireresc;YES;fireresc;-;
firehawk;"Firehawk (Euro)";1987;"Players Software";YES;msx;NO;-;-;
flappy;"Flappy (Jpn)";1985;"dB-Soft";YES;msx;NO;-;-;
flappya;"Flappy (Jpn, Alt)";1985;"dB-Soft";NO;flappy;YES;flappy;-;
flappy85;"Flappy - Limited 85 (Jpn)";1985;"dB-Soft";YES;msx;NO;-;-;
flashgor;"Flash Gordon (Euro)";1987;"Mastertronic Added Dimension";YES;msx;NO;-;-;
fsplash;"Flash Splash (Jpn)";1984;"Toshiba EMI";YES;msx;NO;-;-;
fpoint;"Flashpoint (Kor)";1991;"Zemina";YES;msx;NO;-;-;
fpointa;"Flashpoint (Kor, Alt)";1991;"Zemina";NO;fpoint;YES;fpoint;-;
flicky;"Flicky (Jpn)";1986;"Micronet";YES;msx;NO;-;-;
flideck;"Flight Deck (Jpn)";1986;"Pony Canyon";YES;msx;NO;-;-;
flidecka;"Flight Deck (Jpn, Alt)";1986;"Pony Canyon";NO;flideck;YES;flideck;-;
fsim;"Flight Simulator - Gyorai Kougeki (Jpn)";1988;"subLOGIC";YES;msx;NO;-;-;
flipper;"Flipper Slipper (Jpn)";1983;"ASCII";YES;msx;NO;-;-;
flippera;"Flipper Slipper (Jpn, Alt)";1983;"ASCII";NO;flipper;YES;flipper;-;
ffruit;"Forbidden Fruit (Spa)";1985;"Mind Games Espa̱a";YES;msx;NO;-;-;
formatz;"Formation Z (Jpn)";1985;"Nihon Dexter";YES;msx;NO;-;-;
formatza;"Formation Z (Jpn, Alt)";1985;"Nihon Dexter";NO;formatz;YES;formatz;-;
frogger;"Frogger (Jpn)";1983;"Konami";YES;msx;NO;-;-;
froggera;"Frogger (Jpn, Alt)";1983;"Konami";NO;frogger;YES;frogger;-;
frontlin;"Front Line (Jpn)";1984;"Taito";YES;msx;NO;-;-;
frontlinb;"Front Line (Jpn, Alt 2)";1984;"Taito";NO;frontlin;YES;frontlin;-;
frontlina;"Front Line (Jpn, Alt)";1984;"Taito";NO;frontlin;YES;frontlin;-;
fruitpanic;"Fruit Panic";1984;"Pony Canyon";YES;msx;NO;-;-;
fruitsrc;"Fruit Search (Jpn)";1983;"HAL Kenkyuujo";YES;msx;NO;-;-;
fruitsrca;"Fruit Search (Jpn, Alt)";1983;"HAL Kenkyuujo";NO;fruitsrc;YES;fruitsrc;-;
funmouse;"Funky Mouse (Jpn)";1984;"ASCII";YES;msx;NO;-;-;
galaga;"Galaga (Jpn)";1984;"Namcot";YES;msx;NO;-;-;
galaxian;"Galaxian (Jpn)";1984;"Namcot";YES;msx;NO;-;-;
galaxianb;"Galaxian (Jpn, Alt 2)";1984;"Namcot";NO;galaxian;YES;galaxian;-;
galaxiana;"Galaxian (Jpn, Alt)";1984;"Namcot";NO;galaxian;YES;galaxian;-;
galforce;"Gall Force - Defense of Chaos (Jpn)";1986;"Sony";YES;msx;NO;-;-;
galforcea;"Gall Force - Defense of Chaos (Jpn, Alt)";1986;"Sony";NO;galforce;YES;galforce;-;
gambler;"Gambler Jikochuushinha (Jpn)";1988;"Game Arts";YES;msx;NO;-;-;
gameover;"Game Over";1988;"Dinamic Software";YES;msx;NO;-;-;
gangman;"Gang Man (Euro)";1988;"Armati Software";YES;msx;NO;-;-;
gangmanj;"Gang Man (Jpn)";1983;"Hudson Soft";NO;gangman;YES;gangman;-;
genesis;"Genesis: dawn of a new day";2012;"Retroworks";YES;msx;NO;-;-;
ghost;"Ghost (Spa) [Keyboard control only.]";1989;"Mind Games Espana";YES;msx;NO;-;-;
ghostbst;"Ghostbusters (Jpn)";1984;"Pony Canyon";YES;msx;NO;-;-;
ghostbs2;"Ghostbusters II (Euro)";1989;"Activision";YES;msx;NO;-;-;
glass;"Glass (Spa)";1985;"Quicksilva";YES;msx;NO;-;-;
glider;"Glider (Jpn)";1985;"ZAP";YES;msx;NO;-;-;
glidera;"Glider (Jpn, Alt)";1985;"ZAP";NO;glider;YES;glider;-;
godzilla;"Godzilla (Jpn)";1984;"Bandai";YES;msx;NO;-;-;
godzillaa;"Godzilla (Jpn, Hacked?)";1984;"Bandai";NO;godzilla;YES;godzilla;-;
godzikun;"Godzilla-kun (Jpn)";1985;"Toho";YES;msx;NO;-;-;
godzikuna;"Godzilla-kun (Jpn, Alt)";1985;"Toho";NO;godzikun;YES;godzikun;-;
gokiburi;"Gokiburi Daisakusen. Bug Bomb (Jpn)";1983;"Magicsoft";YES;msx;NO;-;-;
golfgame;"Golf Game (Jpn)";1983;"ASCII";YES;msx;NO;-;-;
golvell;"Golvellius (Jpn)";1987;"Compile";YES;msx;NO;-;-;
gommy;"Gommy";2013;"Retroworks/Dimension Z/NENEFRANZ";YES;msx;NO;-;-;
gomokuna;"Gomoku Narabe (Jpn)";1984;"Toshiba EMI";YES;msx;NO;-;-;
gomokunaa;"Gomoku Narabe (Jpn, Alt)";1984;"Toshiba EMI";NO;gomokuna;YES;gomokuna;-;
gonzzalezz;"Gonzzalezz ";1989;"Opera Soft";YES;msx;NO;-;-;
goody;"Goody (Spa)";1987;"Opera Soft";YES;msx;NO;-;-;
ggeftsdp;"Gorgeous Gemma in Escape from the Space Disposal Planet";2013;"Impulse9";YES;msx;NO;-;-;
gpworld;"GP World (Jpn)";1985;"Pony Canyon";YES;msx;NO;-;-;
gberet;"Green Beret (Euro)";1986;"Konami";YES;msx;NO;-;-;
gbereta;"Green Beret (Euro, Alt)";1986;"Konami";NO;gberet;YES;gberet;-;
gberetk;"Green Beret (Kor)";1987;"Zemina";NO;gberet;YES;gberet;-;
gridtrap;"Grid Trap (Euro)";1985;"Livewire Software";YES;msx;NO;-;-;
gridwars;"Grid Wars";2006;"Emma Six";YES;msx;NO;-;-;
griel;"Griel's Quest for the Sangraal";2005;"Karoshi Corporation";YES;msx;NO;-;-;
grielex;"Griel's Quest for the Sangraal (Extended Version)";2005;"Karoshi Corporation";NO;griel;YES;griel;-;
guardic;"Guardic (Jpn)";1986;"Compile";YES;msx;NO;-;-;
guardica;"Guardic (Jpn, Alt)";1986;"Compile";NO;guardic;YES;guardic;-;
gulkave;"Gulkave (Jpn)";1986;"Pony Canyon";YES;msx;NO;-;-;
gulkavea;"Gulkave (Jpn, Alt)";1986;"Pony Canyon";NO;gulkave;YES;gulkave;-;
gulkavek;"Gulkave (Kor)";198?;"ProSoft";NO;gulkave;YES;gulkave;-;
gunfrght;"Gun Fright (Jpn)";1986;"Jaleco";YES;msx;NO;-;-;
gunfrghta;"Gun Fright (Jpn, Hacked?)";1985;"A.C.G.";NO;gunfrght;YES;gunfrght;-;
gunsmoke;"Gun.Smoke";1990;"Prosoft";YES;msx;NO;-;-;
guttblst;"Guttblaster (Euro)";1988;"Eurosoft";YES;msx;NO;-;-;
gyroadv;"Gyro Adventure";1984;"Nippon Columbia - Colpax - Universal";YES;msx;NO;-;-;
gyrodine;"Gyrodine (Jpn)";1986;"Nidecom";YES;msx;NO;-;-;
gyrodinek;"Gyrodine (Kor)";198?;"Zemina";NO;gyrodine;YES;gyrodine;-;
gyruss;"Gyruss";1984;"Parker Bros.";YES;msx;NO;-;-;
hero;"H.E.R.O. (Jpn)";1984;"Pony Canyon";YES;msx;NO;-;-;
habilit;"Habilit (Spa)";1988;"Iber Soft";YES;msx;NO;-;-;
hammboy;"Hammer Boy (Spa) [Keyboard control only.]";1991;"Dinamic Software";YES;msx;NO;-;-;
hangon;"Hang-On (Jpn)";1986;"Pony Canyon";YES;msx;NO;-;-;
hangonb;"Hang-On (Jpn, Alt 2)";1986;"Pony Canyon";NO;hangon;YES;hangon;-;
hangona;"Hang-On (Jpn, Alt)";1986;"Pony Canyon";NO;hangon;YES;hangon;-;
happyfret;"Happy Fret [Uses joyport #2]";1985;"Micro Cabin";YES;msx;NO;-;-;
harapeko;"Harapeko Pakkun (Jpn)";1984;"ASCII";YES;msx;NO;-;-;
hardboil;"Hard Boiled (Euro)";1987;"Methodic Solutions";YES;msx;NO;-;-;
showjumph;"Harvey Smith's Showjumper (Euro, Hacked Protection)";1985;"Software Projects";YES;msx;NO;-;-;
youkaiya;"Haunted Boy. Youkai Yashiki (Jpn)";1986;"Casio";YES;msx;NO;-;-;
hhouse;"Haunted House (Euro)";1988;"Eurosoft";YES;msx;NO;-;-;
headheels;"Head over Heels";1987;"Ocean Software";YES;msx;NO;-;-;
heatseek;"Heat Seeker - Missil (Spa)";1986;"Mind Games Espa̱a";YES;msx;NO;-;-;
helitank;"Helitank (Jpn)";1984;"ASCII";YES;msx;NO;-;-;
hercules;"Hercules - Slayer of the Damned (Euro)";1988;"Gremlin Graphics";YES;msx;NO;-;-;
heroesarena;"Heroes Arena";2010;"IMANOK";YES;msx;NO;-;-;
highway;"High Way Star (Jpn)";1983;"ASCII";YES;msx;NO;-;-;
highwayk;"High Way Star (Kor)";1983;"Qnix";NO;highway;YES;highway;-;
highwayen;"Highway Encounter (Spa)";1985;"Dinamic Software";YES;msx;NO;-;-;
hitsuji;"Hitsuji-Ya (Jpn)";1984;"Hudson Soft";YES;msx;NO;-;-;
holein1;"Hole in One (Jpn)";1984;"HAL Kenkyuujo";YES;msx;NO;-;-;
holein1b;"Hole in One (Jpn, Alt 2)";1984;"HAL Kenkyuujo";NO;holein1;YES;holein1;-;
holein1c;"Hole in One (Jpn, Alt 3)";1984;"HAL Kenkyuujo";NO;holein1;YES;holein1;-;
holein1a;"Hole in One (Jpn, Alt)";1984;"HAL Kenkyuujo";NO;holein1;YES;holein1;-;
holein1p;"Hole in One Professional (Jpn)";1985;"HAL Kenkyuujo";YES;msx;NO;-;-;
holein1pa;"Hole in One Professional (Jpn, Alt)";1985;"HAL Kenkyuujo";NO;holein1p;YES;holein1p;-;
hopper;"Hopper (Euro)";1986;"Eaglesoft";YES;msx;NO;-;-;
hostages;"Hostages (Spa, Hacked by Martos)";1990;"Erbe Software";YES;msx;NO;-;-;
hotshoe;"Hot Shoe (Euro)";1984;"Longman Software";YES;msx;NO;-;-;
hnchback;"Hunchback (Euro)";1984;"Ocean Software";YES;msx;NO;-;-;
hundra;"Hundra (Spa)";1988;"Dinamic Software";YES;msx;NO;-;-;
hfox;"Hurry Fox MSX Special (Jpn)";1986;"MicroCabin";YES;msx;NO;-;-;
hustle;"Hustle! Chumy (Jpn)";1984;"General";YES;msx;NO;-;-;
hustlea;"Hustle! Chumy (Jpn, Alt)";1984;"General";NO;hustle;YES;hustle;-;
hydlide;"Hydlide (Jpn)";1985;"T&E Soft";YES;msx;NO;-;-;
hydlide3;"Hydlide 3 - The Space Memories (Jpn)";1987;"T&E Soft";YES;msx;NO;-;-;
hydlide2;"Hydlide II - Shine of Darkness (Jpn)";1986;"T&E Soft";YES;msx;NO;-;-;
hydlide2a;"Hydlide II - Shine of Darkness (Jpn, Alt)";1986;"T&E Soft";NO;hydlide2;YES;hydlide2;-;
hype;"Hype";1987;"The Bytebusters";YES;msx;NO;-;-;
hyperol1;"Hyper Olympic 1 (Jpn)";1984;"Konami";NO;trackfld;YES;trackfld;-;
hyperol1k;"Hyper Olympic 1 (Kor)";198?;"Zemina";NO;trackfld;YES;trackfld;-;
hyperol2;"Hyper Olympic 2 (Jpn)";1984;"Konami";NO;trackfl2;YES;trackfl2;-;
hyprally;"Hyper Rally (Jpn)";1985;"Konami";YES;msx;NO;-;-;
hyprallyb;"Hyper Rally (Jpn, Alt 2)";1985;"Konami";NO;hyprally;YES;hyprally;-;
hyprallyc;"Hyper Rally (Jpn, Alt 3)";1985;"Konami";NO;hyprally;YES;hyprally;-;
hyprallya;"Hyper Rally (Jpn, Alt)";1985;"Konami";NO;hyprally;YES;hyprally;-;
hyperspt;"Hyper Sports 1 (Jpn)";1984;"Konami";YES;msx;NO;-;-;
hyperspta;"Hyper Sports 1 (Jpn, Alt)";1984;"Konami";NO;hyperspt;YES;hyperspt;-;
hypersp2;"Hyper Sports 2 (Jpn)";1984;"Konami";YES;msx;NO;-;-;
hypersp2k;"Hyper Sports 2 (Kor)";198?;"Topia";NO;hypersp2;YES;hypersp2;-;
hypersp3;"Hyper Sports 3 (Jpn)";1985;"Konami";YES;msx;NO;-;-;
hypersp3b;"Hyper Sports 3 (Jpn, Alt 2)";1985;"Konami";NO;hypersp3;YES;hypersp3;-;
hypersp3a;"Hyper Sports 3 (Jpn, Alt)";1985;"Konami";NO;hypersp3;YES;hypersp3;-;
iceworld;"Ice World (Jpn)";1985;"Casio";YES;msx;NO;-;-;
icebreak;"Ice-Breaker (Spa)";1990;"Topo Soft";YES;msx;NO;-;-;
iganinpo;"Iga Ninpouchou (Jpn)";1985;"Casio";YES;msx;NO;-;-;
iganinp2;"Iga Ninpouchou - Mangetsujou no Tatakai (Jpn)";1986;"Casio";YES;msx;NO;-;-;
inca;"Inca (Euro)";1987;"Eaglesoft";YES;msx;NO;-;-;
indianb;"Indian no Bouken (Jpn)";1983;"Hudson Soft";YES;msx;NO;-;-;
indy;"Indiana Jones and the Temple of Doom (Euro)";1987;"U.S. Gold";YES;msx;NO;-;-;
invasion;"Invasion of the big pixels (demo)";2008;"noice";YES;msx;NO;-;-;
invazm;"Invasion of the Zombie Monsters [RLV904]";2010;"RELEVO";YES;msx;NO;-;-;
issun;"Issunboushi no Donnamondai (Jpn)";1987;"Casio";YES;msx;NO;-;-;
issuna;"Issunboushi no Donnamondai (Jpn, Alt)";1987;"Casio";NO;issun;YES;issun;-;
issunh;"Issunboushi no Donnamondai (Jpn, Hacked?)";1987;"Angel?";NO;issun;YES;issun;-;
jetpac;"J.E.T.P.A.C.";2009;"Imanok";YES;msx;NO;-;-;
jpwinkle;"J.P. Winkle (Jpn)";1986;"ASCII ~ MSX Magazine";YES;msx;NO;-;-;
jpwinklek;"J.P. Winkle (Kor)";198?;"Zemina";NO;jpwinkle;YES;jpwinkle;-;
nipper;"Jack the Nipper";1986;"Gremlin Graphics Software";YES;msx;NO;-;-;
nipper2;"Jack the Nipper II - In Coconut Capers";1987;"Gremlin Graphics Software";YES;msx;NO;-;-;
jackcity;"Jackson City (Spa)";1990;"G.LL. Software";YES;msx;NO;-;-;
jagur;"Jagur (Jpn)";1987;"Hudson Soft";YES;msx;NO;-;-;
jagura;"Jagur (Jpn, Alt)";1987;"Hudson Soft";NO;jagur;YES;jagur;-;
jaws;"Jaws (Spa?)";1989;"A.M.H.";YES;msx;NO;-;-;
jetfight;"Jet Fighter (Euro, Eurosoft)";1988;"Eurosoft";YES;msx;NO;-;-;
jetsetw;"Jet Set Willy (Jpn)";1985;"Hudson Soft";YES;msx;NO;-;-;
jetsetwa;"Jet Set Willy (Jpn, Alt)";1985;"Hudson Soft";NO;jetsetw;YES;jetsetw;-;
jinj2;"Jinj 2 - Belmonte's Revenge";2010;"Retroworks";YES;msx;NO;-;-;
joeblade;"Joe Blade (Euro)";1989;"Players Software";YES;msx;NO;-;-;
jump;"Jump (Jpn)";1985;"ASCII";YES;msx;NO;-;-;
jumpcstr;"Jump Coaster (Jpn)";1984;"Nihon Columbia";YES;msx;NO;-;-;
jumpland;"Jump Land";1985;"Nippon Columbia - Colpax - Universal";YES;msx;NO;-;-;
jumping;"JumpinG (eng)";2011;"DimensionZ";YES;msx;NO;-;-;
jumpjack;"Jumping Jack (Euro)";1986;"Livewire Software";YES;msx;NO;-;-;
jrabbit;"Jumping Rabbit";1984;"MIA";YES;msx;NO;-;-;
jungwarr;"Jungle Warrior (Spa)";1990;"Zigurat Software";YES;msx;NO;-;-;
junofrst;"Juno First (Jpn)";1983;"Sony";YES;msx;NO;-;-;
legkage;"Kage no Densetsu - The Legend of Kage (Jpn)";1986;"Taito";YES;msx;NO;-;-;
karamaru;"Karamaru - Chindou Chuu (Jpn)";1985;"HAL Kenkyuujo";YES;msx;NO;-;-;
stonewis;"Kenja no Ishi - The Stone of Wisdom (Jpn)";1986;"Casio";YES;msx;NO;-;-;
keykaper;"Keystone Kapers (Jpn)";1984;"Pony Canyon";YES;msx;NO;-;-;
khazzad;"Khazzad-Dum (Spa)";1989;"System 4";YES;msx;NO;-;-;
kickit;"Kick It (Jpn)";1986;"HAL Kenkyuujo";YES;msx;NO;-;-;
kickita;"Kick It (Jpn, Alt)";1986;"HAL Kenkyuujo";NO;kickit;YES;kickit;-;
killmice;"Kill Mice";2011;"Gamecast Entertainment";YES;msx;NO;-;-;
kingball;"King & Balloon (Jpn)";1984;"Namcot";YES;msx;NO;-;-;
kingballa;"King & Balloon (Jpn, Alt)";1984;"Namcot";NO;kingball;YES;kingball;-;
kingleon;"King Leonard (Spa)";1986;"Mind Games Espa̱a";YES;msx;NO;-;-;
kingkngt;"King's Knight (Jpn)";1986;"Square";YES;msx;NO;-;-;
kingkngtb;"King's Knight (Jpn, Alt 2)";1986;"Square";NO;kingkngt;YES;kingkngt;-;
kingkngta;"King's Knight (Jpn, Alt)";1986;"Square";NO;kingkngt;YES;kingkngt;-;
kingval;"King's Valley (Euro, Jpn)";1985;"Konami";YES;msx;NO;-;-;
kingvalb;"King's Valley (Euro, Jpn, Alt 2)";1985;"Konami";NO;kingval;YES;kingval;-;
kingvalc;"King's Valley (Euro, Jpn, Alt 3)";1985;"Konami";NO;kingval;YES;kingval;-;
kingvald;"King's Valley (Euro, Jpn, Alt 4)";1985;"Konami";NO;kingval;YES;kingval;-;
kingvala;"King's Valley (Euro, Jpn, Alt)";1985;"Konami";NO;kingval;YES;kingval;-;
kingval2;"King's Valley II (Euro) ~ Ouke no Tani - El Giza no Fuuin (Jpn)";1988;"Konami";YES;msx;NO;-;-;
kinnikum;"Kinnikuman - Colosseum Deathmatch (Jpn)";1985;"Bandai";YES;msx;NO;-;-;
kinnikuma;"Kinnikuman - Colosseum Deathmatch (Jpn, Alt)";1985;"Bandai";NO;kinnikum;YES;kinnikum;-;
kinnikumk;"Kinnikuman - Colosseum Deathmatch (Kor)";198?;"San Ho";NO;kinnikum;YES;kinnikum;-;
klax;"Klax (Euro)";1990;"Domark";YES;msx;NO;-;-;
knightlr;"Knight Lore (Jpn)";1986;"Nihon Dexter";YES;msx;NO;-;-;
knightmr;"Knightmare - Majou Densetsu (Jpn)";1986;"Konami";YES;msx;NO;-;-;
knightmrb;"Knightmare - Majou Densetsu (Jpn, Alt 2)";1986;"Konami";NO;knightmr;YES;knightmr;-;
knightmra;"Knightmare - Majou Densetsu (Jpn, Alt)";1986;"Konami";NO;knightmr;YES;knightmr;-;
knightmrk;"Knightmare - Majou Densetsu (Kor)";198?;"Zemina";NO;knightmr;YES;knightmr;-;
knightm2;"Knightmare II - The Maze of Galious (Jpn)";1987;"Konami";YES;msx;NO;-;-;
knightm2k;"Knightmare II - The Maze of Galious (Kor)";1987;"Zemina";NO;knightm2;YES;knightm2;-;
knightm3;"Knightmare III - Shalom (Jpn)";1987;"Konami";YES;msx;NO;-;-;
knithers;"Knither Special (Jpn)";1987;"Dempa";YES;msx;NO;-;-;
knucklej;"Knuckle Joe (Kor)";1989;"Prosoft";YES;msx;NO;-;-;
kobashi;"Kobashi [Uses joyport #2]";2004;"Desire in Envy";YES;msx;NO;-;-;
koedoli;"Koedoli (Kor)";1988;"Aproman";YES;msx;NO;-;-;
konbball;"Konami's Baseball (Jpn)";1985;"Konami";YES;msx;NO;-;-;
konbballa;"Konami's Baseball (Jpn, Alt)";1985;"Konami";NO;konbball;YES;konbball;-;
konbill;"Konami's Billiards (Euro)";1984;"Konami";YES;msx;NO;-;-;
konboxin;"Konami's Boxing (Jpn)";1985;"Konami";YES;msx;NO;-;-;
konboxinb;"Konami's Boxing (Jpn, Alt 2)";1985;"Konami";NO;konboxin;YES;konboxin;-;
konboxina;"Konami's Boxing (Jpn, Alt)";1985;"Konami";NO;konboxin;YES;konboxin;-;
konfootb;"Konami's Football (Euro)";1985;"Konami";YES;msx;NO;-;-;
konfootbb;"Konami's Football (Euro, Alt 2)";1985;"Konami";NO;konfootb;YES;konfootb;-;
konfootba;"Konami's Football (Euro, Alt)";1985;"Konami";NO;konfootb;YES;konfootb;-;
kongolf;"Konami's Golf (Jpn)";1985;"Konami";YES;msx;NO;-;-;
kongolfb;"Konami's Golf (Jpn, Alt 2)";1985;"Konami";NO;kongolf;YES;kongolf;-;
kongolfa;"Konami's Golf (Jpn, Alt)";1985;"Konami";NO;kongolf;YES;kongolf;-;
pingpong;"Konami's Ping-Pong (Jpn)";1985;"Konami";YES;msx;NO;-;-;
pingpongb;"Konami's Ping-Pong (Jpn, Alt 2)";1985;"Konami";NO;pingpong;YES;pingpong;-;
pingpongc;"Konami's Ping-Pong (Jpn, Alt 3)";1985;"Konami";NO;pingpong;YES;pingpong;-;
pingponga;"Konami's Ping-Pong (Jpn, Alt)";1985;"Konami";NO;pingpong;YES;pingpong;-;
pingpongk;"Konami's Ping-Pong (Kor)";198?;"Zemina";NO;pingpong;YES;pingpong;-;
konsoccr;"Konami's Soccer (Jpn)";1985;"Konami";NO;konfootb;YES;konfootb;-;
konsoccrb;"Konami's Soccer (Jpn, Alt 2)";1985;"Konami";NO;konfootb;YES;konfootb;-;
konsoccrc;"Konami's Soccer (Jpn, Alt 3)";1985;"Konami";NO;konfootb;YES;konfootb;-;
konsoccra;"Konami's Soccer (Jpn, Alt)";1985;"Konami";NO;konfootb;YES;konfootb;-;
kontenn;"Konami's Tennis (Jpn)";1985;"Konami";YES;msx;NO;-;-;
kontenna;"Konami's Tennis (Jpn, Alt)";1985;"Konami";NO;kontenn;YES;kontenn;-;
kontennk;"Konami's Tennis (Kor)";19??;"Prosoft";NO;kontenn;YES;kontenn;-;
koneko;"Koneko no Daibouken - Chibi-chan ga Iku (Jpn)";1986;"Casio";YES;msx;NO;-;-;
krakout;"Krakout (Euro)";1987;"Gremlin Graphics";YES;msx;NO;-;-;
kungfum;"Kung Fu Master (Jpn)";1983;"ASCII";YES;msx;NO;-;-;
kungfumb;"Kung Fu Master (Jpn, Alt 2)";1983;"ASCII";NO;kungfum;YES;kungfum;-;
kungfuma;"Kung Fu Master (Jpn, Alt)";1983;"ASCII";NO;kungfum;YES;kungfum;-;
seikacho;"Kung Fu Master. Seiken Achou (Jpn)";1985;"ASCII";YES;msx;NO;-;-;
seikachoa;"Kung Fu Master. Seiken Achou (Jpn, Alt)";1985;"ASCII";NO;seikacho;YES;seikacho;-;
seikachok;"Kung Fu Master. Seiken Achou (Kor)";198?;"Clover";NO;seikacho;YES;seikacho;-;
kungfut;"Kung-Fu Taikun (Jpn)";1985;"Toshiba EMI";YES;msx;NO;-;-;
kungfuta;"Kung-Fu Taikun (Jpn, Alt)";1985;"Toshiba EMI";NO;kungfut;YES;kungfut;-;
kungfutk;"Kung-Fu Taikun (Kor)";198?;"Zemina";NO;kungfut;YES;kungfut;-;
lacorona;"La Corona Encantada";2009;"Karoshi";YES;msx;NO;-;-;
laptick2;"Laptick 2 (Jpn)";1986;"dB-Soft";YES;msx;NO;-;-;
